architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,vocab_size,batch_size,seq_len,phase,phase_tokens,decode_tokens,timed_repeats,dtype,device,name,operation_key,pretty_name,group,count,total_ms,total,avg_ms,avg,min_ms,min,max_ms,max,std_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,4096,prefill_plus_decode,4106,10,1,cuda_autocast_float16,cuda,block.norm1,block.norm1,LayerNorm (Pre-Attention),Layer Normalization,352,126.66715774685144,0.12666715774685144,0.35984987996264617,0.0003598498799626462,0.26640482246875763,0.00026640482246875763,2.0711710676550865,0.0020711710676550865,0.24503033426839513,126.66715774685144,0.030849283425925828,0.8915434850125257
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,4096,prefill_plus_decode,4106,10,1,cuda_autocast_float16,cuda,attn.qkv_projection,attn.qkv_projection,QKV Projection,Self-Attention,352,788.7438265606761,0.7887438265606761,2.240749507274648,0.0022407495072746483,0.8128141053020954,0.0008128141053020954,35.23910092189908,0.03523910092189908,3.9758714084215048,788.7438265606761,0.19209542780337946,5.551552844655975
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,4096,prefill_plus_decode,4106,10,1,cuda_autocast_float16,cuda,attn.matmul_qk,attn.matmul_qk,QK^T MatMul,Self-Attention,352,1612.6198773272336,1.6126198773272336,4.581306469679641,0.004581306469679641,0.6485218182206154,0.0006485218182206154,257.8333420678973,0.2578333420678973,16.04783504253452,1612.6198773272336,0.3927471693441874,11.350382932773517
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,4096,prefill_plus_decode,4106,10,1,cuda_autocast_float16,cuda,attn.apply_causal_mask,attn.apply_causal_mask,Causal Mask,Self-Attention,32,1511.8005611002445,1.5118005611002445,47.24376753438264,0.04724376753438264,45.880194287747145,0.045880194287747145,61.470139771699905,0.061470139771699905,3.883063443675584,1511.8005611002445,0.3681930251096553,10.640768805919677
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,4096,prefill_plus_decode,4106,10,1,cuda_autocast_float16,cuda,attn.softmax,attn.softmax,Softmax,Self-Attention,352,4765.435154084116,4.765435154084116,13.53816805137533,0.013538168051375329,0.16301078721880913,0.00016301078721880913,628.4990878775716,0.6284990878775716,68.20121858183195,4765.435154084116,1.1606028139513191,33.54139100021736
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,4096,prefill_plus_decode,4106,10,1,cuda_autocast_float16,cuda,attn.weighted_sum,attn.weighted_sum,Attention Weighted Sum,Self-Attention,352,1663.612162694335,1.663612162694335,4.72617091674527,0.00472617091674527,0.45773619785904884,0.00045773619785904884,124.24845574423671,0.12424845574423671,13.362291263762414,1663.612162694335,0.40516613801615564,11.70929080292401
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,4096,prefill_plus_decode,4106,10,1,cuda_autocast_float16,cuda,attn.out_projection,attn.out_projection,Output Projection,Self-Attention,352,310.5076099745929,0.3105076099745929,0.8821238919732753,0.0008821238919732754,0.35216566175222397,0.00035216566175222397,5.398009903728962,0.005398009903728962,1.1232882751078854,310.5076099745929,0.07562289575611128,2.1854997115583408
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,4096,prefill_plus_decode,4106,10,1,cuda_autocast_float16,cuda,block.norm2,block.norm2,LayerNorm (Pre-FFN),Layer Normalization,352,127.01257923617959,0.1270125792361796,0.36083119101187383,0.00036083119101187384,0.26704510673880577,0.00026704510673880577,1.1642109602689743,0.0011642109602689743,0.23208469630895584,127.01257923617959,0.030933409458397367,0.8939747251529991
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,4096,prefill_plus_decode,4106,10,1,cuda_autocast_float16,cuda,ff.linear1,ff.linear1,FFN Linear 1,Feed Forward Network,352,1118.0297788232565,1.1180297788232565,3.17622096256607,0.00317622096256607,0.9964648634195328,0.0009964648634195328,26.174622122198343,0.026174622122198343,5.989962890563866,1118.0297788232565,0.2722917142774614,7.869223428475059
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,4096,prefill_plus_decode,4106,10,1,cuda_autocast_float16,cuda,ff.gelu,ff.gelu,GELU Activation,Feed Forward Network,352,134.69824008643627,0.13469824008643627,0.38266545479101216,0.00038266545479101216,0.21600304171442986,0.00021600304171442986,1.9412161782383919,0.0019412161782383919,0.47918418036607163,134.69824008643627,0.03280522164793869,0.9480700485260579
