architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,vocab_size,batch_size,seq_len,phase,phase_tokens,decode_tokens,timed_repeats,dtype,device,name,operation_key,pretty_name,group,count,total_ms,total,avg_ms,avg,min_ms,min,max_ms,max,std_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total,source_operations
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,float32,cuda,block.norm1,block.norm1,LayerNorm (Pre-Attention),Layer Normalization,352,112.30989219620824,0.11230989219620824,0.31906219373922795,0.00031906219373922795,0.16407808288931847,0.00016407808288931847,2.120562829077244,0.002120562829077244,0.14970276414984557,112.30989219620824,0.10861691701760952,1.2669127820400594,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,float32,cuda,attn.qkv_projection,attn.qkv_projection,QKV Projection,Self-Attention,352,1579.668600577861,1.579668600577861,4.487694888005287,0.004487694888005287,0.46218885108828545,0.00046218885108828545,25.816313922405243,0.025816313922405243,2.7682717491825604,1579.668600577861,1.527725919320949,17.81946632058999,attn.q_proj+attn.k_proj+attn.v_proj
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,float32,cuda,attn.matmul_qk,attn.matmul_qk,QK^T MatMul,Self-Attention,352,543.9239973202348,0.5439239973202348,1.545238628750667,0.001545238628750667,0.3121248446404934,0.0003121248446404934,60.74698781594634,0.06074698781594634,5.7655328977080575,543.9239973202348,0.5260386821278866,6.13573970367139,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,float32,cuda,attn.apply_causal_mask,attn.apply_causal_mask,Causal Mask,Self-Attention,32,180.91655569151044,0.18091655569151044,5.653642365359701,0.005653642365359701,5.465665366500616,0.005465665366500616,6.057819351553917,0.006057819351553917,0.09731653690229039,180.91655569151044,0.17496765540765033,2.040830886809231,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,float32,cuda,attn.softmax,attn.softmax,Softmax,Self-Attention,352,135.063951369375,0.135063951369375,0.3837044072993608,0.0003837044072993608,0.10414887219667435,0.00010414887219667435,2.4932902306318283,0.0024932902306318283,0.6520052049598748,135.063951369375,0.1306227769529739,1.523590157879924,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,float32,cuda,attn.weighted_sum,attn.weighted_sum,Attention Weighted Sum,Self-Attention,352,245.68223860114813,0.24568223860114813,0.6979609051168981,0.0006979609051168982,0.22717518731951714,0.00022717518731951714,5.248021800071001,0.005248021800071001,1.191820005028632,245.68223860114813,0.23760371238022063,2.7714207744072503,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,float32,cuda,attn.out_projection,attn.out_projection,Output Projection,Self-Attention,352,521.8343273736537,0.5218343273736537,1.4824838845842434,0.0014824838845842435,0.4859301261603832,0.0004859301261603832,9.82245896011591,0.00982245896011591,2.6166998407200768,521.8343273736537,0.5046753649648488,5.886556976672791,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,float32,cuda,block.norm2,block.norm2,LayerNorm (Pre-FFN),Layer Normalization,352,115.96813471987844,0.11596813471987844,0.3294549281814728,0.00032945492818147284,0.18781889230012894,0.00018781889230012894,0.7130410522222519,0.0007130410522222519,0.10558056394817397,115.96813471987844,0.11215486916816096,1.3081796208056362,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,float32,cuda,ff.linear1,ff.linear1,FFN Linear 1,Feed Forward Network,352,1764.9470553733408,1.7649470553733408,5.014054134583355,0.005014054134583355,1.288113184273243,0.001288113184273243,52.34669195488095,0.05234669195488095,10.468501794036685,1764.9470553733408,1.7069120458156102,19.90950165075434,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,float32,cuda,ff.gelu,ff.gelu,GELU Activation,Feed Forward Network,352,99.26169319078326,0.09926169319078326,0.2819934465647252,0.0002819934465647252,0.11733081191778183,0.00011733081191778183,1.1711022816598415,0.0011711022816598415,0.2725339731366946,99.26169319078326,0.0959977690433107,1.1197224519692643,
