architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,vocab_size,batch_size,seq_len,phase,phase_tokens,decode_tokens,timed_repeats,dtype,device,name,operation_key,pretty_name,group,count,total_ms,total,avg_ms,avg,min_ms,min,max_ms,max,std_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,prefill_plus_decode,522,10,1,cuda_autocast_float16,cuda,block.norm1,block.norm1,LayerNorm (Pre-Attention),Layer Normalization,352,108.08085277676582,0.10808085277676582,0.3070478772067211,0.0003070478772067211,0.1870761625468731,0.0001870761625468731,0.7779700681567192,0.0007779700681567192,0.0712320867917025,108.08085277676582,0.20705144210108395,2.270437302629938
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,prefill_plus_decode,522,10,1,cuda_autocast_float16,cuda,attn.qkv_projection,attn.qkv_projection,QKV Projection,Self-Attention,352,871.8987596221268,0.8718987596221268,2.4769851125628604,0.00247698511256286,0.9460379369556904,0.0009460379369556904,33.94575696438551,0.03394575696438551,4.147127907485297,871.8987596221268,1.6703041372071394,18.31583871799727
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,prefill_plus_decode,522,10,1,cuda_autocast_float16,cuda,attn.matmul_qk,attn.matmul_qk,QK^T MatMul,Self-Attention,352,192.83327693119645,0.19283327693119645,0.5478218094636262,0.0005478218094636262,0.36858394742012024,0.00036858394742012024,2.4706819094717503,0.0024706819094717503,0.33402707258873005,192.83327693119645,0.36941240791416946,4.050818011560646
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,prefill_plus_decode,522,10,1,cuda_autocast_float16,cuda,attn.apply_causal_mask,attn.apply_causal_mask,Causal Mask,Self-Attention,32,57.28659871965647,0.05728659871965647,1.7902062099892646,0.0017902062099892646,1.709544099867344,0.001709544099867344,1.9843988120555878,0.0019843988120555878,0.06663101095421486,57.28659871965647,0.10974444199167906,1.20341047773321
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,prefill_plus_decode,522,10,1,cuda_autocast_float16,cuda,attn.softmax,attn.softmax,Softmax,Self-Attention,352,231.40257317572832,0.23140257317572832,0.6573936737946827,0.0006573936737946827,0.1559397205710411,0.0001559397205710411,16.873644199222326,0.016873644199222326,1.8179376811633625,231.40257317572832,0.4432999486125064,4.861037089963355
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,prefill_plus_decode,522,10,1,cuda_autocast_float16,cuda,attn.weighted_sum,attn.weighted_sum,Attention Weighted Sum,Self-Attention,352,170.5579492263496,0.1705579492263496,0.4845396284839477,0.0004845396284839477,0.26528583839535713,0.00026528583839535713,2.040495630353689,0.002040495630353689,0.4063239821503387,170.5579492263496,0.326739366334003,3.5828837415207038
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,prefill_plus_decode,522,10,1,cuda_autocast_float16,cuda,attn.out_projection,attn.out_projection,Output Projection,Self-Attention,352,292.011383920908,0.292011383920908,0.8295777952298522,0.0008295777952298522,0.3956570290029049,0.0003956570290029049,5.199291277676821,0.005199291277676821,0.722810167581633,292.011383920908,0.5594087814576781,6.134236747890886
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,prefill_plus_decode,522,10,1,cuda_autocast_float16,cuda,block.norm2,block.norm2,LayerNorm (Pre-FFN),Layer Normalization,352,109.47751952335238,0.10947751952335238,0.3110156804640693,0.0003110156804640693,0.26822974905371666,0.00026822974905371666,0.7193451747298241,0.0007193451747298241,0.07236851677657757,109.47751952335238,0.20972704889531107,2.299776859076097
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,prefill_plus_decode,522,10,1,cuda_autocast_float16,cuda,ff.linear1,ff.linear1,FFN Linear 1,Feed Forward Network,352,1118.576227221638,1.118576227221638,3.177773372788744,0.003177773372788744,1.1729230172932148,0.0011729230172932148,42.127612978219986,0.042127612978219986,5.294020770575977,1118.576227221638,2.142866335673636,23.49775308827892
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,prefill_plus_decode,522,10,1,cuda_autocast_float16,cuda,ff.gelu,ff.gelu,GELU Activation,Feed Forward Network,352,97.0526123419404,0.0970526123419404,0.2757176486986943,0.0002757176486986943,0.21667825058102608,0.00021667825058102608,0.9702621027827263,0.0009702621027827263,0.1356296413022019,97.0526123419404,0.1859245447163609,2.0387688079584927
