architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,batch_size,seq_len,encoder_seq_len,decoder_seq_len,phase,phase_tokens,timed_repeats,dtype,device,operation_key,count,avg_ms,min_ms,max_ms,std_ms,total_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.apply_causal_mask,160,3.033272846369073,2.998545067384839,3.271983005106449,0.03874387497005816,485.32365541905165,97.06473108381033,0.09478977644903352,8.00308734678745
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.k_proj,160,2.108675475756172,2.007701899856329,2.471572021022439,0.10808225887307135,337.38807612098753,67.4776152241975,0.06589610861738038,5.563599080348558
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.matmul_qk,160,2.2160693115438335,2.1869640331715345,2.3964359425008297,0.040195566630600456,354.57108984701335,70.91421796940267,0.0692521659857448,5.846950526738891
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.out_projection,160,2.136828286165837,2.029238035902381,2.675378229469061,0.15067790387366709,341.89252578653395,68.37850515730679,0.06677588394268241,5.637878385962558
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.q_proj,160,2.1009819582104683,2.0161818247288465,2.43921997025609,0.10509997539621864,336.1571133136749,67.23142266273499,0.06565568619407713,5.543300249336368
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.softmax,160,1.5198703244095668,1.5016889665275812,1.6985831316560507,0.037506109131093576,243.1792519055307,48.63585038110614,0.04749594763779896,4.010076105286814
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.v_proj,160,2.1182792086619884,2.0192849915474653,2.6493940968066454,0.11285743187694823,338.92467338591814,67.78493467718363,0.06619622527068714,5.588937886711615
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.weighted_sum,160,0.8643290449981578,0.8359958883374929,1.096250955015421,0.0399264320150097,138.29264719970524,27.65852943994105,0.02701028265619243,2.280474323886119
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,block.norm1,160,1.034515755600296,0.9892750531435013,1.2313539627939463,0.04240364563742149,165.52252089604735,33.10450417920947,0.03232861736250925,2.729500566890184
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,block.norm2,160,1.039348881749902,1.0053392034024,1.2199939228594303,0.037655181771044446,166.2958210799843,33.25916421599686,0.032479652554684435,2.7422524466888114
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,ff.swiglu_act,160,0.8615426311735064,0.842234818264842,1.0372099932283163,0.038615232730558446,137.84682098776102,27.569364197552204,0.026923207224172074,2.27312255754249
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,ff.w1_gate,160,4.430255883198697,4.296362167224288,4.90794307552278,0.11794324051157175,708.8409413117915,141.7681882623583,0.13844549634995928,11.688933570318218
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,ff.w2_up,160,4.42371868994087,4.294922109693289,4.780648043379188,0.1066393838641307,707.7949903905392,141.55899807810783,0.13824120906065218,11.67168562353102
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,ff.w3_down,160,9.923819145478774,9.898062096908689,10.099245002493262,0.040499880553037985,1587.8110632766038,317.56221265532076,0.3101193482962117,26.183332478665076
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,model.final_norm,5,1.0185545776039362,1.002682838588953,1.0292739607393742,0.00874926318203306,5.092772888019681,1.0185545776039362,0.000994682204691344,0.0839808771014472
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,model.output_head,5,1.8542881589382887,1.8491740338504314,1.859415089711547,0.0039022507091437445,9.271440794691443,1.8542881589382887,0.0018108282802131725,0.1528879742043814
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,attn.apply_causal_mask,1600,0.5374766215390991,0.372094102203846,0.6767318118363619,0.06096085843485763,859.9625944625586,171.99251889251173,17.199251889251173,5.2124629506890185
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,attn.cache_concat,1600,1.0473576084768865,0.7071960717439651,1.4790319837629795,0.1730192033976234,1675.7721735630184,335.1544347126037,33.51544347126037,10.1573026835566
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,attn.k_proj,1600,0.5874546700215433,0.3715499769896269,0.7692119106650352,0.11196258235863119,939.9274720344692,187.98549440689385,18.798549440689385,5.697151429448329
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,attn.matmul_qk,1600,0.4615649936022237,0.32927817665040493,0.6737238727509975,0.052012462948993456,738.5039897635579,147.70079795271158,14.770079795271158,4.476269910302669
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,attn.out_projection,1600,0.6103110329422634,0.3878059796988964,0.948987202718854,0.10603884953218932,976.4976527076215,195.2995305415243,19.52995305415243,5.918813061112599
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,attn.q_proj,1600,0.5838244290498551,0.3802219871431589,0.8011478930711746,0.1114705667191995,934.1190864797682,186.82381729595363,18.682381729595363,5.661945253386546
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,attn.softmax,1600,0.1752343935368117,0.12201606296002865,0.26905396953225136,0.022162063014700605,280.3750296588987,56.07500593177974,5.607500593177974,1.6994279330354911
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,attn.v_proj,1600,0.5864546880184207,0.3791339695453644,0.7514520548284054,0.11182110639889295,938.3275008294731,187.66550016589463,18.766550016589463,5.68745357667902
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,attn.weighted_sum,1600,0.3185385640244931,0.21471898071467876,0.4375979769974947,0.04699829105013581,509.66170243918896,101.93234048783779,10.19323404878378,3.089195691133084
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,block.norm1,1600,0.7254697775351815,0.518077053129673,1.0882511269301176,0.0805334972819916,1160.7516440562904,232.15032881125808,23.215032881125808,7.035625710413623
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,block.norm2,1600,0.7405853451928124,0.515870051458478,0.9060751181095839,0.08334430257672373,1184.9365523084998,236.98731046169996,23.698731046169996,7.182216898265507
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,ff.swiglu_act,1600,0.27619288390269503,0.19231904298067093,0.401149969547987,0.03245615639156963,441.90861424431205,88.38172284886241,8.838172284886241,2.678526129125829
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,ff.w1_gate,1600,1.1731909464288037,0.7284441962838173,1.490808092057705,0.23551327509873068,1877.105514286086,375.4211028572172,37.54211028572172,11.377637830707151
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,ff.w2_up,1600,1.1744204787828494,0.7241889834403992,1.4571438077837229,0.23625644592249875,1879.072766052559,375.8145532105118,37.58145532105118,11.389561869047245
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,ff.w3_down,1600,1.1975365127727855,0.7417239248752594,1.6808549407869577,0.24032513900518496,1916.0584204364568,383.21168408729136,38.321168408729136,11.613741797830706
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,model.final_norm,50,0.7237868802621961,0.5426530260592699,0.8802509400993586,0.08188398095699456,36.1893440131098,7.237868802621961,0.7237868802621961,0.21935327895972478
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,decode,10,5,float16,cuda,model.output_head,50,2.9806111054494977,1.7931421753019094,3.5222850274294615,0.6124805391886081,149.03055527247488,29.806111054494977,2.9806111054494977,0.9033139963068576
