architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,batch_size,seq_len,encoder_seq_len,decoder_seq_len,phase,phase_tokens,timed_repeats,dtype,device,operation_key,count,avg_ms,min_ms,max_ms,std_ms,total_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,8192,,8192,prefill,8192,5,float16,cuda,attn.apply_causal_mask,160,186.72171734215226,186.298567103222,187.06480297259986,0.1569068275018869,29875.47477474436,5975.094954948872,0.7293817083677823,27.401031859490242
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,8192,,8192,prefill,8192,5,float16,cuda,attn.k_proj,160,15.048571120132692,14.810271095484495,15.439515933394432,0.12924742390210814,2407.7713792212307,481.55427584424615,0.05878348093801833,2.2083471733872804
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,8192,,8192,prefill,8192,5,float16,cuda,attn.matmul_qk,160,118.10039722331567,115.64427707344294,120.74801605194807,1.170076648348727,18896.063555730507,3779.2127111461014,0.4613296766535768,17.330992843241084
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,8192,,8192,prefill,8192,5,float16,cuda,attn.out_projection,160,14.860308685456403,14.609793899580836,15.11241402477026,0.10249429730310052,2377.6493896730244,475.5298779346049,0.05804808080256407,2.180720044395865
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,8192,,8192,prefill,8192,5,float16,cuda,attn.q_proj,160,14.777721671271138,14.617217006161809,14.958878979086876,0.08802685827007532,2364.435467403382,472.8870934806764,0.05772547527840288,2.168600568209151
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,8192,,8192,prefill,8192,5,float16,cuda,attn.softmax,160,165.80936283426126,165.4349621385336,166.1597820930183,0.15817373553143937,26529.498053481802,5305.8996106963605,0.6476928235713331,24.332186412457087
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,8192,,8192,prefill,8192,5,float16,cuda,attn.v_proj,160,15.046649918076582,14.799135969951749,15.42988303117454,0.13053873835190055,2407.463986892253,481.49279737845063,0.05877597624248665,2.2080652408970627
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,8192,,8192,prefill,8192,5,float16,cuda,attn.weighted_sum,160,36.65329505602131,35.26146709918976,37.81818598508835,0.5917709270488917,5864.527208963409,1172.9054417926818,0.14317693381258323,5.378796424333269
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,8192,,8192,prefill,8192,5,float16,cuda,block.norm1,160,4.781566564633977,4.693313036113977,4.953664029017091,0.08491097896771727,765.0506503414363,153.01013006828725,0.01867799439310147,0.7016851582171652
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,8192,,8192,prefill,8192,5,float16,cuda,block.norm2,160,4.793584514118265,4.709440981969237,5.043294979259372,0.0855883911958583,766.9735222589225,153.3947044517845,0.018724939508274474,0.7034487678357577
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,8192,,8192,prefill,8192,5,float16,cuda,ff.swiglu_act,160,6.236524179985281,6.151895970106125,6.390261929482222,0.08323957865859742,997.843868797645,199.568773759529,0.024361422578067504,0.9151972260148034
decoder,llama,llama_7b,4096,32,32,128,32,11008,1,8192,,8192,prefill,8192,5,float16,cuda,ff.w1_gate,160,33.44709758384852,33.27917610295117,33.69267610833049,0.10054394925644979,5351.535613415763,1070.3071226831526,0.13065272493690827,4.90829347302504
