architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,vocab_size,batch_size,seq_len,phase,phase_tokens,decode_tokens,timed_repeats,dtype,device,name,operation_key,pretty_name,group,count,total_ms,total,avg_ms,avg,min_ms,min,max_ms,max,std_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total,source_operations
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill_plus_decode,8202,10,1,float32,cuda,block.norm1,block.norm1,LayerNorm (Pre-Attention),Layer Normalization,352,155.91266797855496,0.15591266797855496,0.4429337158481675,0.0004429337158481675,0.26593124493956566,0.00026593124493956566,8.752402383834124,0.008752402383834124,0.6134692385341742,155.91266797855496,0.01900910363064557,0.20825461823404176,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill_plus_decode,8202,10,1,float32,cuda,attn.q_proj,attn.q_proj,Q Projection,Self-Attention,352,2523.788480553776,2.523788480553776,7.169853637936864,0.007169853637936864,0.4503638483583927,0.0004503638483583927,98.91893109306693,0.09891893109306693,21.108649728149658,2523.788480553776,0.30770403323016043,3.371057742360559,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill_plus_decode,8202,10,1,float32,cuda,attn.k_proj,attn.k_proj,K Projection,Self-Attention,352,2540.242488961667,2.540242488961667,7.216597980004735,0.007216597980004735,0.45593082904815674,0.00045593082904815674,111.67726013809443,0.11167726013809443,21.285200775362057,2540.242488961667,0.3097101303293912,3.3930355795936205,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill_plus_decode,8202,10,1,float32,cuda,attn.v_proj,attn.v_proj,V Projection,Self-Attention,352,2532.6461330987513,2.5326461330987513,7.195017423575998,0.007195017423575999,0.45925891026854515,0.00045925891026854515,104.15057325735688,0.10415057325735688,21.18335737472178,2532.6461330987513,0.3087839713604915,3.382889026329462,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill_plus_decode,8202,10,1,float32,cuda,attn.matmul_qk,attn.matmul_qk,QK^T MatMul,Self-Attention,352,14088.317552115768,14.088317552115768,40.0236294094198,0.040023629409419795,1.1113667860627174,0.0011113667860627174,3417.2325721010566,3.4172325721010566,203.1695350587442,14088.317552115768,1.717668562803678,18.817952584708323,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill_plus_decode,8202,10,1,float32,cuda,attn.apply_causal_mask,attn.apply_causal_mask,Causal Mask,Self-Attention,352,11506.16895314306,11.50616895314306,32.687979980520055,0.03268797998052005,0.5351565778255463,0.0005351565778255463,2922.3000910133123,2.9223000910133123,172.2242321834386,11506.16895314306,1.4028491774131993,15.368942458240657,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill_plus_decode,8202,10,1,float32,cuda,attn.softmax,attn.softmax,Softmax,Self-Attention,352,5892.6434349268675,5.8926434349268675,16.74046430376951,0.01674046430376951,0.16680266708135605,0.00016680266708135605,203.08205019682646,0.20308205019682646,52.37772914665206,5892.6434349268675,0.7184398238145413,7.870881980538096,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill_plus_decode,8202,10,1,float32,cuda,attn.weighted_sum,attn.weighted_sum,Attention Weighted Sum,Self-Attention,352,8404.374722391367,8.404374722391367,23.876064552248202,0.0238760645522482,0.8319010958075523,0.0008319010958075523,257.20436312258244,0.25720436312258244,72.66305438179972,8404.374722391367,1.024673826187682,11.225834770194448,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill_plus_decode,8202,10,1,float32,cuda,attn.out_projection,attn.out_projection,Output Projection,Self-Attention,352,2503.8476292975247,2.5038476292975247,7.113203492322513,0.007113203492322513,0.4894956946372986,0.0004894956946372986,73.27729603275657,0.07327729603275657,20.834594936315142,2503.8476292975247,0.3052728150813856,3.3444224828946405,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill_plus_decode,8202,10,1,float32,cuda,block.norm2,block.norm2,LayerNorm (Pre-FFN),Layer Normalization,352,153.2092820852995,0.1532092820852995,0.4352536422877826,0.0004352536422877826,0.28596119955182076,0.00028596119955182076,2.248890232294798,0.002248890232294798,0.421930705460984,153.2092820852995,0.018679502814593938,0.20464366984582835,
