architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,vocab_size,batch_size,seq_len,phase,phase_tokens,decode_tokens,timed_repeats,dtype,device,name,operation_key,pretty_name,group,count,total_ms,total,avg_ms,avg,min_ms,min,max_ms,max,std_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,cuda_autocast_float16,cuda,block.norm1,block.norm1,LayerNorm (Pre-Attention),Layer Normalization,352,109.92993554100394,0.10992993554100394,0.3123009532414885,0.0003123009532414885,0.1833643764257431,0.0001833643764257431,0.805361196398735,0.000805361196398735,0.09476941394259586,109.92993554100394,0.10631521812476204,1.90543351570949
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,cuda_autocast_float16,cuda,attn.qkv_projection,attn.qkv_projection,QKV Projection,Self-Attention,352,647.5066356360912,0.6475066356360912,1.839507487602532,0.001839507487602532,0.8667390793561935,0.0008667390793561935,13.20047490298748,0.01320047490298748,1.869370797597553,647.5066356360912,0.6262153149285214,11.223338202769161
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,cuda_autocast_float16,cuda,attn.matmul_qk,attn.matmul_qk,QK^T MatMul,Self-Attention,352,466.97462256997824,0.46697462256997824,1.3266324504828928,0.0013266324504828929,0.4366491921246052,0.0004366491921246052,32.42363128811121,0.03242363128811121,3.274807891018257,466.97462256997824,0.45161955761119754,8.094147353508943
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,cuda_autocast_float16,cuda,attn.apply_causal_mask,attn.apply_causal_mask,Causal Mask,Self-Attention,32,142.7887063473463,0.1427887063473463,4.462147073354572,0.004462147073354572,3.4912736155092716,0.0034912736155092716,6.250534206628799,0.0062505342066287994,0.5151646970922088,142.7887063473463,0.13809352644811054,2.4749799533681167
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,cuda_autocast_float16,cuda,attn.softmax,attn.softmax,Softmax,Self-Attention,352,685.6397520750761,0.6856397520750761,1.9478402047587389,0.0019478402047587388,0.15801889821887016,0.00015801889821887016,58.16516978666186,0.05816516978666186,7.283879434871835,685.6397520750761,0.663094537790209,11.884305734167304
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,cuda_autocast_float16,cuda,attn.weighted_sum,attn.weighted_sum,Attention Weighted Sum,Self-Attention,352,265.57141123339534,0.26557141123339534,0.7544642364585095,0.0007544642364585095,0.32259803265333176,0.00032259803265333176,6.079489830881357,0.006079489830881357,1.0839598606692922,265.57141123339534,0.2568388890071522,4.603192617989212
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,cuda_autocast_float16,cuda,attn.out_projection,attn.out_projection,Output Projection,Self-Attention,352,284.062129445374,0.284062129445374,0.806994685924358,0.000806994685924358,0.3969999961555004,0.0003969999961555004,4.093495663255453,0.004093495663255453,0.6455514044261421,284.062129445374,0.2747215952082921,4.923695254848324
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,cuda_autocast_float16,cuda,block.norm2,block.norm2,LayerNorm (Pre-FFN),Layer Normalization,352,110.82064406946301,0.11082064406946301,0.3148313751973381,0.0003148313751973381,0.2540862187743187,0.0002540862187743187,0.8196979761123657,0.0008196979761123657,0.09648138668010617,110.82064406946301,0.10717663836505127,1.9208723120164444
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,cuda_autocast_float16,cuda,ff.linear1,ff.linear1,FFN Linear 1,Feed Forward Network,352,885.6059950776398,0.8856059950776398,2.5159261223796587,0.002515926122379659,1.2126010842621326,0.0012126010842621326,16.250202897936106,0.016250202897936106,2.853288710100125,885.6059950776398,0.856485488469671,15.350353263008722
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,1024,prefill_plus_decode,1034,10,1,cuda_autocast_float16,cuda,ff.gelu,ff.gelu,GELU Activation,Feed Forward Network,352,101.55072761699557,0.10155072761699557,0.2884963852755556,0.0002884963852755556,0.20851567387580872,0.00020851567387580872,1.3664611615240574,0.0013664611615240574,0.18990723686614422,101.55072761699557,0.0982115354129551,1.7601953370920855
