architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,vocab_size,batch_size,seq_len,phase,phase_tokens,decode_tokens,timed_repeats,dtype,device,name,operation_key,pretty_name,group,count,total_ms,total,avg_ms,avg,min_ms,min,max_ms,max,std_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total,source_operations
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,block.norm1,block.norm1,LayerNorm (Pre-Attention),Layer Normalization,32,63.922662287950516,0.06392266228795052,1.9975831964984536,0.0019975831964984536,1.6019721515476704,0.0016019721515476704,8.752402383834124,0.008752402383834124,1.216045609635388,63.922662287950516,0.0078030593613220844,0.08980427076444912,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,attn.q_proj,attn.q_proj,Q Projection,Self-Attention,32,2361.030327156186,2.361030327156186,73.78219772363082,0.07378219772363082,72.5768068805337,0.0725768068805337,98.91893109306693,0.09891893109306693,4.516235576025213,2361.030327156186,0.2882117098579329,3.316986483258192,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,attn.k_proj,attn.k_proj,K Projection,Self-Attention,32,2375.036545563489,2.375036545563489,74.21989204885904,0.07421989204885904,72.78215931728482,0.07278215931728482,111.67726013809443,0.11167726013809443,6.727929877392397,2375.036545563489,0.2899214533158556,3.336663671053804,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,attn.v_proj,attn.v_proj,V Projection,Self-Attention,32,2367.4587816931307,2.3674587816931307,73.98308692791034,0.07398308692791034,72.79569422826171,0.07279569422826171,104.15057325735688,0.10415057325735688,5.418642055197272,2367.4587816931307,0.28899643331214975,3.3260177509052147,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,attn.matmul_qk,attn.matmul_qk,QK^T MatMul,Self-Attention,32,13707.404150161892,13.707404150161892,428.35637969255913,0.42835637969255913,330.8211760595441,0.3308211760595441,3417.2325721010566,3.4172325721010566,536.8182912337871,13707.404150161892,1.673267108174059,19.257386812734705,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,attn.apply_causal_mask,attn.apply_causal_mask,Causal Mask,Self-Attention,32,11323.737735394388,11.323737735394388,353.86680423107464,0.35386680423107464,270.67181933671236,0.27067181933671236,2922.3000910133123,2.9223000910133123,461.30426291866587,11323.737735394388,1.3822922040276353,15.90859912989979,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,attn.softmax,attn.softmax,Softmax,Self-Attention,32,5834.727413952351,5.834727413952351,182.33523168601096,0.18233523168601096,181.42245709896088,0.18142245709896088,203.08205019682646,0.20308205019682646,3.7283393174381243,5834.727413952351,0.7122469987734803,8.19714670454366,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,attn.weighted_sum,attn.weighted_sum,Attention Weighted Sum,Self-Attention,32,8116.979968268424,8.116979968268424,253.65562400838826,0.25365562400838826,252.7610152028501,0.2527610152028501,257.20436312258244,0.25720436312258244,0.762791796085451,8116.979968268424,0.9908422812827666,11.403459129664459,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,attn.out_projection,attn.out_projection,Output Projection,Self-Attention,32,2335.932080168277,2.335932080168277,72.99787750525866,0.07299787750525866,72.7984863333404,0.0727984863333404,73.27729603275657,0.07327729603275657,0.08963589003152787,2335.932080168277,0.28514795900491663,3.281726222068475,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,block.norm2,block.norm2,LayerNorm (Pre-FFN),Layer Normalization,32,56.47060554474592,0.05647060554474592,1.76470642327331,0.00176470642327331,1.5922472812235355,0.0015922472812235355,2.248890232294798,0.002248890232294798,0.11269114039630197,56.47060554474592,0.0068933844659113674,0.07933495522649266,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,ff.linear1,ff.linear1,FFN Linear 1,Feed Forward Network,32,9434.672154020518,9.434672154020518,294.8335048131412,0.2948335048131412,294.6440069936216,0.2946440069936216,294.9453918263316,0.2949453918263316,0.07555123782341415,9434.672154020518,1.1516933781763328,13.25467091587609,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,ff.gelu,ff.gelu,GELU Activation,Feed Forward Network,32,156.97885630652308,0.15697885630652308,4.905589259578846,0.004905589259578846,4.750593565404415,0.004750593565404415,5.012326408177614,0.005012326408177614,0.055185910230842274,156.97885630652308,0.01916245804522987,0.22053793148571535,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,8192,prefill,8192,10,1,float32,cuda,ff.linear2,ff.linear2,FFN Linear 2,Feed Forward Network,32,12316.51221588254,12.31651221588254,384.89100674632937,0.38489100674632937,383.80773086100817,0.38380773086100817,388.3277140557766,0.3883277140557766,0.8141343589757226,12316.51221588254,1.503480495102849,17.303337475624154,
