architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,vocab_size,batch_size,seq_len,phase,phase_tokens,decode_tokens,timed_repeats,dtype,device,name,operation_key,pretty_name,group,count,total_ms,total,avg_ms,avg,min_ms,min,max_ms,max,std_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total,source_operations
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,block.norm1,block.norm1,LayerNorm (Pre-Attention),Layer Normalization,320,97.74229675531387,0.09774229675531387,0.30544467736035585,0.00030544467736035583,0.20304787904024124,0.00020304787904024124,7.472821045666933,0.007472821045666933,0.4018058738712247,97.74229675531387,9.774229675531387,3.0949532900722687,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,attn.q_proj,attn.q_proj,Q Projection,Self-Attention,320,220.98299954086542,0.22098299954086542,0.6905718735652044,0.0006905718735652044,0.4871753044426441,0.0004871753044426441,0.9289467707276344,0.0009289467707276344,0.08511686340657698,220.98299954086542,22.098299954086542,6.997298858151267,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,attn.k_proj,attn.k_proj,K Projection,Self-Attention,320,223.93191419541836,0.22393191419541836,0.6997872318606824,0.0006997872318606823,0.5064369179308414,0.0005064369179308414,1.001641619950533,0.001001641619950533,0.08529548797197367,223.93191419541836,22.393191419541836,7.090674534958808,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,attn.v_proj,attn.v_proj,V Projection,Self-Attention,320,223.00849249586463,0.22300849249586463,0.696901539049577,0.000696901539049577,0.5058920942246914,0.0005058920942246914,0.8373740129172802,0.0008373740129172802,0.08303959142081169,223.00849249586463,22.300849249586463,7.061434920973549,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,attn.matmul_qk,attn.matmul_qk,QK^T MatMul,Self-Attention,320,152.8043975122273,0.1528043975122273,0.4775137422257103,0.0004775137422257103,0.3696838393807411,0.0003696838393807411,0.6522112525999546,0.0006522112525999546,0.03215656479189256,152.8043975122273,15.28043975122273,4.838462861189802,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,attn.apply_causal_mask,attn.apply_causal_mask,Causal Mask,Self-Attention,320,176.1631672270596,0.1761631672270596,0.5505098975845613,0.0005505098975845613,0.4211021587252617,0.0004211021587252617,0.6707366555929184,0.0006707366555929184,0.03351410531366563,176.1631672270596,17.61631672270596,5.578104792890474,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,attn.softmax,attn.softmax,Softmax,Self-Attention,320,58.67449194192886,0.058674491941928864,0.1833577873185277,0.0001833577873185277,0.1355358399450779,0.0001355358399450779,0.4054890014231205,0.0004054890014231205,0.019216733628493486,58.67449194192886,5.867449194192886,1.8578938484901004,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,attn.weighted_sum,attn.weighted_sum,Attention Weighted Sum,Self-Attention,320,90.49642877653241,0.09049642877653241,0.2828013399266638,0.0002828013399266638,0.21187914535403252,0.00021187914535403252,0.36485400050878525,0.00036485400050878525,0.021941237057324238,90.49642877653241,9.049642877653241,2.865517071722511,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,attn.out_projection,attn.out_projection,Output Projection,Self-Attention,320,225.26208264753222,0.22526208264753222,0.7039440082735382,0.0007039440082735382,0.5044196732342243,0.0005044196732342243,0.9218440391123295,0.0009218440391123295,0.08321322938714432,225.26208264753222,22.526208264753222,7.13279354959099,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,block.norm2,block.norm2,LayerNorm (Pre-FFN),Layer Normalization,320,96.4713622815907,0.0964713622815907,0.30147300712997094,0.00030147300712997095,0.2231420949101448,0.0002231420949101448,0.37413183599710464,0.00037413183599710464,0.01910818891259661,96.4713622815907,9.64713622815907,3.0547098851033554,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,ff.linear1,ff.linear1,FFN Linear 1,Feed Forward Network,320,607.7667567878962,0.6077667567878962,1.8992711149621755,0.0018992711149621755,1.4776182360947132,0.0014776182360947132,2.215644810348749,0.002215644810348749,0.2558019666409729,607.7667567878962,60.776675678789616,19.244582805600874,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,ff.gelu,ff.gelu,GELU Activation,Feed Forward Network,320,63.82369715720415,0.06382369715720415,0.19944905361626297,0.00019944905361626297,0.14788703992962837,0.00014788703992962837,0.27465587481856346,0.00027465587481856346,0.014955265511508416,63.82369715720415,6.382369715720415,2.020940453197669,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,ff.linear2,ff.linear2,FFN Linear 2,Feed Forward Network,320,590.6857904046774,0.5906857904046774,1.8458930950146168,0.0018458930950146168,1.4437022618949413,0.0014437022618949413,4.052997101098299,0.004052997101098299,0.2709018227275329,590.6857904046774,59.06857904046774,18.70372388515114,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,model.final_norm,model.final_norm,Final LayerNorm,Model Output,10,2.9365187510848045,0.0029365187510848045,0.29365187510848045,0.00029365187510848044,0.2269810065627098,0.0002269810065627098,0.3337208181619644,0.0003337208181619644,0.02537900607519818,2.9365187510848045,0.29365187510848045,0.09298316769433519,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,model.output_head,model.output_head,Output Head Projection,Model Output,10,43.5190936550498,0.0435190936550498,4.35190936550498,0.00435190936550498,3.388752695173025,0.003388752695173025,4.978490062057972,0.004978490062057972,0.6270268583284393,43.5190936550498,4.35190936550498,1.3780069280123297,
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,512,decode,10,10,1,float32,cuda,attn.cache_concat,attn.cache_concat,KV Cache Concat,Self-Attention,320,283.84914994239807,0.28384914994239807,0.887028593569994,0.0008870285935699939,0.3453032113611698,0.0003453032113611698,10.521419811993837,0.010521419811993837,1.8639973283403508,283.84914994239807,28.384914994239807,8.987919147200527,
