architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,vocab_size,batch_size,seq_len,phase,phase_tokens,decode_tokens,timed_repeats,dtype,device,name,operation_key,pretty_name,group,count,total_ms,total,avg_ms,avg,min_ms,min,max_ms,max,std_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,prefill,2048,10,1,cuda_autocast_float16,cuda,block.norm1,block.norm1,LayerNorm (Pre-Attention),Layer Normalization,32,24.105160031467676,0.024105160031467676,0.7532862509833649,0.0007532862509833649,0.5675628781318665,0.0005675628781318665,1.150965690612793,0.001150965690612793,0.10879366037189298,24.105160031467676,0.011770097671615076,0.48491391513360343
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,prefill,2048,10,1,cuda_autocast_float16,cuda,attn.qkv_projection,attn.qkv_projection,QKV Projection,Self-Attention,32,269.5271950215101,0.2695271950215101,8.422724844422191,0.008422724844422191,7.694834843277931,0.007694834843277931,20.725517999380827,0.020725517999380827,2.2206288651991453,269.5271950215101,0.13160507569409674,5.421971362241193
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,prefill,2048,10,1,cuda_autocast_float16,cuda,attn.matmul_qk,attn.matmul_qk,QK^T MatMul,Self-Attention,32,299.2802457883954,0.2992802457883954,9.352507680887356,0.009352507680887356,8.01279442384839,0.00801279442384839,29.15694424882531,0.02915694424882531,3.6168275432224273,299.2802457883954,0.14613293251386494,6.020501648524497
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,prefill,2048,10,1,cuda_autocast_float16,cuda,attn.apply_causal_mask,attn.apply_causal_mask,Causal Mask,Self-Attention,32,428.08753717690706,0.42808753717690706,13.377735536778346,0.013377735536778346,11.715742759406567,0.011715742759406567,25.2983421087265,0.0252983421087265,2.5546072131231012,428.08753717690706,0.20902711776216165,8.611666688848649
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,prefill,2048,10,1,cuda_autocast_float16,cuda,attn.softmax,attn.softmax,Softmax,Self-Attention,32,2365.860872436315,2.365860872436315,73.93315226363484,0.07393315226363484,31.002227216959,0.031002227216959,207.88995595648885,0.20788995595648885,57.62743929071264,2365.860872436315,1.1552055041192943,47.59308201301516
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,prefill,2048,10,1,cuda_autocast_float16,cuda,attn.weighted_sum,attn.weighted_sum,Attention Weighted Sum,Self-Attention,32,372.237796895206,0.372237796895206,11.632431152975187,0.011632431152975187,10.458985343575478,0.010458985343575478,16.914405394345522,0.016914405394345522,1.3423980194082283,372.237796895206,0.1817567367652373,7.488159681061086
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,prefill,2048,10,1,cuda_autocast_float16,cuda,attn.out_projection,attn.out_projection,Output Projection,Self-Attention,32,96.82325599715114,0.09682325599715114,3.025726749910973,0.003025726749910973,2.7259397320449352,0.0027259397320449352,4.514646250754595,0.004514646250754595,0.38971440836159904,96.82325599715114,0.04727698046735895,1.9477549238532492
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,prefill,2048,10,1,cuda_autocast_float16,cuda,block.norm2,block.norm2,LayerNorm (Pre-FFN),Layer Normalization,32,23.964391089975834,0.023964391089975834,0.7488872215617448,0.0007488872215617448,0.5770991556346416,0.0005770991556346416,0.939441379159689,0.000939441379159689,0.09203994431555386,23.964391089975834,0.011701362836902263,0.4820821223365877
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,prefill,2048,10,1,cuda_autocast_float16,cuda,ff.linear1,ff.linear1,FFN Linear 1,Feed Forward Network,32,319.48914285749197,0.31948914285749197,9.984035714296624,0.009984035714296624,9.445653297007084,0.009445653297007084,15.181155875325203,0.015181155875325203,1.000074363176915,319.48914285749197,0.15600055803588475,6.427035991607676
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,prefill,2048,10,1,cuda_autocast_float16,cuda,ff.gelu,ff.gelu,GELU Activation,Feed Forward Network,32,35.52247304469347,0.03552247304469347,1.110077282646671,0.001110077282646671,0.9366902522742748,0.0009366902522742748,1.4324760995805264,0.0014324760995805264,0.11489319119463803,35.52247304469347,0.017344957541354233,0.7145914591250866
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,prefill,2048,10,1,cuda_autocast_float16,cuda,ff.linear2,ff.linear2,FFN Linear 2,Feed Forward Network,32,663.2119254209101,0.6632119254209101,20.72537266940344,0.02072537266940344,20.238788332790136,0.020238788332790136,23.576991632580757,0.023576991632580757,0.7267420658253969,663.2119254209101,0.32383394795942877,13.341570472849828
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,prefill,2048,10,1,cuda_autocast_float16,cuda,model.output_head,model.output_head,Output Head Projection,Model Output,1,72.90842197835445,0.07290842197835445,72.90842197835445,0.07290842197835445,72.90842197835445,0.07290842197835445,72.90842197835445,0.07290842197835445,0.0,72.90842197835445,0.035599815419118386,1.4666697214033855
