architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,vocab_size,batch_size,seq_len,phase,phase_tokens,decode_tokens,timed_repeats,dtype,device,name,operation_key,pretty_name,group,count,total_ms,total,avg_ms,avg,min_ms,min,max_ms,max,std_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,decode,10,10,1,cuda_autocast_float16,cuda,block.norm1,block.norm1,LayerNorm (Pre-Attention),Layer Normalization,320,90.96885519102216,0.09096885519102216,0.28427767247194424,0.0002842776724719442,0.22285198792815208,0.00022285198792815208,0.36471104249358177,0.00036471104249358177,0.017088114190722738,90.96885519102216,9.096885519102216,3.4540824951775586
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,decode,10,10,1,cuda_autocast_float16,cuda,attn.qkv_projection,attn.qkv_projection,QKV Projection,Self-Attention,320,332.520036958158,0.332520036958158,1.0391251154942438,0.0010391251154942438,0.7683979347348213,0.0007683979347348213,1.4384905807673931,0.0014384905807673931,0.1005788070383174,332.520036958158,33.2520036958158,12.625767759099167
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,decode,10,10,1,cuda_autocast_float16,cuda,attn.matmul_qk,attn.matmul_qk,QK^T MatMul,Self-Attention,320,244.31824032217264,0.24431824032217264,0.7634945010067895,0.0007634945010067895,0.44349581003189087,0.00044349581003189087,1.0590599849820137,0.0010590599849820137,0.1376490255345691,244.31824032217264,24.431824032217264,9.276750327101905
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,decode,10,10,1,cuda_autocast_float16,cuda,attn.softmax,attn.softmax,Softmax,Self-Attention,320,58.444556314498186,0.058444556314498186,0.18263923848280683,0.00018263923848280684,0.1366431824862957,0.0001366431824862957,0.2502128481864929,0.0002502128481864929,0.011255037342261498,58.444556314498186,5.844455631449819,2.219136631767246
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,decode,10,10,1,cuda_autocast_float16,cuda,attn.weighted_sum,attn.weighted_sum,Attention Weighted Sum,Self-Attention,320,150.86559625342488,0.15086559625342488,0.47145498829195276,0.0004714549882919528,0.3255419433116913,0.0003255419433116913,0.7426380179822445,0.0007426380179822445,0.0728106981867128,150.86559625342488,15.086559625342488,5.728358503019924
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,decode,10,10,1,cuda_autocast_float16,cuda,attn.out_projection,attn.out_projection,Output Projection,Self-Attention,320,170.08135514333844,0.17008135514333844,0.5315042348229326,0.0005315042348229326,0.3876560367643833,0.0003876560367643833,1.155477948486805,0.001155477948486805,0.09752717647240934,170.08135514333844,17.008135514333844,6.457979825326654
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,decode,10,10,1,cuda_autocast_float16,cuda,block.norm2,block.norm2,LayerNorm (Pre-FFN),Layer Normalization,320,92.45137451216578,0.09245137451216578,0.2889105453505181,0.0002889105453505181,0.21085189655423164,0.00021085189655423164,0.3754952922463417,0.0003754952922463417,0.018019422207199196,92.45137451216578,9.245137451216578,3.510373673352461
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,decode,10,10,1,cuda_autocast_float16,cuda,ff.linear1,ff.linear1,FFN Linear 1,Feed Forward Network,320,416.3266662508249,0.41632666625082493,1.301020832033828,0.0013010208320338279,0.9532342664897442,0.0009532342664897442,1.6435189172625542,0.0016435189172625542,0.12785954804497737,416.3266662508249,41.63266662508249,15.807900925574415
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,decode,10,10,1,cuda_autocast_float16,cuda,ff.gelu,ff.gelu,GELU Activation,Feed Forward Network,320,73.41476297006011,0.07341476297006011,0.22942113428143784,0.00022942113428143785,0.17770007252693176,0.00017770007252693176,0.3058300353586674,0.0003058300353586674,0.014179955980269695,73.41476297006011,7.341476297006011,2.7875545661205647
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,decode,10,10,1,cuda_autocast_float16,cuda,ff.linear2,ff.linear2,FFN Linear 2,Feed Forward Network,320,394.0522838383913,0.3940522838383913,1.2314133869949728,0.0012314133869949727,0.8976808749139309,0.0008976808749139309,1.50700518861413,0.00150700518861413,0.12289760989927871,394.0522838383913,39.40522838383913,14.962143834093824
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,decode,10,10,1,cuda_autocast_float16,cuda,model.output_head,model.output_head,Output Head Projection,Model Output,10,31.605747994035482,0.03160574799403548,3.1605747994035482,0.0031605747994035483,2.024934161454439,0.002024934161454439,3.5016019828617573,0.0035016019828617573,0.4615677576765666,31.605747994035482,3.1605747994035482,1.200068536247395
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,2048,decode,10,10,1,cuda_autocast_float16,cuda,attn.cache_concat,attn.cache_concat,KV Cache Concat,Self-Attention,320,578.6124393343925,0.5786124393343925,1.8081638729199767,0.0018081638729199768,1.2664562091231346,0.0012664562091231346,14.603924006223679,0.014603924006223679,1.246954365838422,578.6124393343925,57.861243933439255,21.969882923118885
