architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,batch_size,seq_len,encoder_seq_len,decoder_seq_len,phase,phase_tokens,timed_repeats,dtype,device,operation_key,count,avg_ms,min_ms,max_ms,std_ms,total_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.apply_causal_mask,60,0.2898871743430694,0.27602887712419033,0.33286120742559433,0.00945459466406728,17.393230460584164,3.4786460921168327,0.027176922594662756,4.1607553802890935
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.k_proj,120,0.19629409653134644,0.17907097935676575,0.22297422401607037,0.0075970806151759275,23.555291583761573,4.711058316752315,0.03680514309962746,5.6348247908009785
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.matmul_qk,120,0.24296061989540854,0.23033400066196918,0.28463685885071754,0.008854137248509312,29.155274387449026,5.831054877489805,0.0455551162303891,6.974435545270705
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.out_projection,120,0.19688219763338566,0.18940703012049198,0.232253922149539,0.004864488108016023,23.62586371600628,4.725172743201256,0.03691541205625981,5.651706840377741
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.q_proj,120,0.18784425725849965,0.17875013872981071,0.20854314789175987,0.00843189610233296,22.54131087101996,4.508262174203992,0.03522079823596869,5.3922634267340905
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.softmax,120,0.10424389038234949,0.08803117088973522,0.13225479051470757,0.011126868639774494,12.509266845881939,2.501853369176388,0.01954572944669053,2.9924285457163537
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.v_proj,120,0.1980336324777454,0.1791019458323717,0.22979010827839375,0.009898640354555671,23.76403589732945,4.75280717946589,0.037131306089577265,5.684759966888626
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.weighted_sum,120,0.16002318589016795,0.15231803990900517,0.18870201893150806,0.004436648601956995,19.202782306820154,3.840556461364031,0.03000434735440649,4.59363083704801
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,block.norm1,120,0.14224866948400935,0.12927898205816746,0.16351882368326187,0.005092997829052721,17.06984033808112,3.4139680676162243,0.026671625528251752,4.083394984519825
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,block.norm2,120,0.15219383446189264,0.14191912487149239,0.192990992218256,0.007966391730778939,18.263260135427117,3.6526520270854235,0.02853634396160487,4.368881217454159
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,block.norm3,60,0.14589582181846103,0.13612606562674046,0.18547102808952332,0.006084867557079367,8.753749309107661,1.7507498618215322,0.01367773329548072,2.094045129690553
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.k_proj,60,0.19463046919554472,0.17801416106522083,0.22662198171019554,0.010188407002247416,11.677828151732683,2.3355656303465366,0.018246606487082317,2.7935343248928195
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.matmul_qk,60,0.24603846250101924,0.23487815633416176,0.2914529759436846,0.008879811258017328,14.762307750061154,2.952461550012231,0.023066105859470554,3.531394098166133
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.out_projection,60,0.19502190795416632,0.18940679728984833,0.21462212316691875,0.0039636920197565016,11.70131447724998,2.340262895449996,0.018283303870703094,2.799152651832186
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.q_proj,60,0.18776648988326392,0.17935782670974731,0.22575818002223969,0.009058186533195066,11.265989392995834,2.253197878599167,0.01760310842655599,2.6950155169514693
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.softmax,60,0.09295652465273936,0.08774409070611,0.09849504567682743,0.0024570393212931464,5.577391479164362,1.1154782958328724,0.008714674186194316,1.3342065269301484
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.v_proj,60,0.19893923696751395,0.18156715668737888,0.23046182468533516,0.009315968873394418,11.936354218050838,2.3872708436101675,0.018650553465704434,2.855378139577841
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.weighted_sum,60,0.15776938137908778,0.15314994379878044,0.18441397696733475,0.004060069553079848,9.466162882745266,1.8932325765490532,0.014790879504289478,2.2644665253146115
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,ff.gelu,120,0.1186043256893754,0.10006292723119259,0.15487894415855408,0.007556858476214754,14.232519082725048,2.8465038165450096,0.022238311066757888,3.404659673929633
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,ff.linear1,120,0.41451996463971835,0.372700160369277,0.5987789481878281,0.07486753864518651,49.7423957567662,9.94847915135324,0.07772249336994719,11.899223737789953
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,ff.linear2,120,0.45060102129355073,0.4079001955688,0.6208911072462797,0.07427950267307167,54.07212255522609,10.814424511045218,0.08448769149254076,12.934967736738196
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,model.final_norm,10,0.1460852101445198,0.13996707275509834,0.14972686767578125,0.002846604483643226,1.460852101445198,0.2921704202890396,0.002282581408508122,0.3494605705748002
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,prefill,128,5,float16,cuda,model.output_head,5,1.260290201753378,1.2192861177027225,1.4123721048235893,0.07605976660729993,6.30145100876689,1.260290201753378,0.009846017201198265,1.507413832512077
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,decode,10,5,float16,cuda,attn.apply_causal_mask,600,0.29416932452780503,0.27727801352739334,0.35266880877316,0.011141205626126716,176.50159471668303,35.300318943336606,3.5300318943336606,6.787609965502579
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,decode,10,5,float16,cuda,attn.cache_concat,600,0.18915556215991577,0.17884699627757072,0.23862184025347233,0.007843163437957702,113.49333729594946,22.698667459189892,2.269866745918989,4.364541343009851
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,decode,10,5,float16,cuda,attn.k_proj,600,0.18323381120959917,0.17497502267360687,0.22745411843061447,0.0072855769175402835,109.9402867257595,21.9880573451519,2.19880573451519,4.227903929071084
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,decode,10,5,float16,cuda,attn.matmul_qk,600,0.23978064923236767,0.22674980573356152,0.29276497662067413,0.008687198390637647,143.8683895394206,28.77367790788412,2.877367790788412,5.532655476150646
encoder_decoder,encoder_decoder,bart_large,1024,16,16,64,12,4096,1,128,128,128,decode,10,5,float16,cuda,attn.out_projection,600,0.17915303780076405,0.15548709779977798,0.22044614888727665,0.009530187255733402,107.49182268045843,21.498364536091685,2.1498364536091685,4.133744899059274
