architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,batch_size,seq_len,encoder_seq_len,decoder_seq_len,phase,phase_tokens,timed_repeats,dtype,device,operation_key,count,avg_ms,min_ms,max_ms,std_ms,total_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.apply_causal_mask,60,2.7038017908732095,2.6826008688658476,2.7568398509174585,0.01714064559336587,162.22810745239258,32.445621490478516,0.031685177236795425,9.756267862458088
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.k_proj,120,0.4101366949422906,0.39369286969304085,0.48383581452071667,0.016640850185008594,49.21640339307487,9.843280678614974,0.009612578787709936,2.959834903273711
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.matmul_qk,120,2.4491319491062313,2.4293551687151194,2.7137359138578176,0.028580817368246553,293.89583389274776,58.77916677854955,0.0574015300571773,17.674658998038183
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.out_projection,120,0.3995159873738885,0.3861410077661276,0.46140397898852825,0.010027223839852889,47.94191848486662,9.588383696973324,0.009363655954075512,2.883188406273868
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.q_proj,120,0.41540363842311007,0.3770841285586357,0.4921241197735071,0.020179673087004583,49.848436610773206,9.969687322154641,0.009736022775541642,2.9978448724872506
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.softmax,120,1.318786246702075,1.1075108777731657,1.5502588357776403,0.19935604756373604,158.254349604249,31.6508699208498,0.030909052657079883,9.517289262535686
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.v_proj,120,0.4079815116710961,0.3799968399107456,0.472380081191659,0.013280414317094511,48.95778140053153,9.791556280106306,0.009562066679791315,2.9442815847150516
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.weighted_sum,120,0.7652314088772982,0.7483139634132385,0.8481210097670555,0.011715892972553517,91.82776906527579,18.365553813055158,0.017935111145561677,5.5224481520607185
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,block.norm1,120,0.32278098127183813,0.2856610808521509,0.39513292722404003,0.01377449471237625,38.73371775262058,7.746743550524116,0.007565179248558707,2.3294146226436863
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,block.norm2,120,0.3157656251763304,0.291772885248065,0.38962881080806255,0.020999548616649457,37.89187502115965,7.57837500423193,0.007400756840070244,2.278786878073551
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,block.norm3,60,0.32735985005274415,0.28678099624812603,0.35958108492195606,0.010934918302492321,19.64159100316465,3.92831820063293,0.0038362482428055955,1.1812294803966474
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,cross_attn.k_proj,60,0.40952338992307585,0.3836441319435835,0.4742040764540434,0.01653943365484695,24.57140339538455,4.91428067907691,0.004799102225661045,1.477704431411391
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,cross_attn.matmul_qk,60,2.461322171924015,2.4324909318238497,2.7206798549741507,0.04980700158641557,147.6793303154409,29.53586606308818,0.02884361920223455,8.88131611058019
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,cross_attn.out_projection,60,0.40012401683876914,0.3878038842231035,0.4854679573327303,0.015562479071545733,24.007441010326147,4.801488202065229,0.004688953322329326,1.4437881873068041
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,cross_attn.q_proj,60,0.4117288743145764,0.37381984293460846,0.4533729515969753,0.01063210736264933,24.703732458874583,4.940746491774917,0.004824947745873942,1.4856625948250637
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,cross_attn.softmax,60,1.1208889889530838,1.1092701461166143,1.1360859498381615,0.004905223777518306,67.25333933718503,13.450667867437005,0.01313541783929395,4.044561719435196
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,cross_attn.v_proj,60,0.40710949106141925,0.38102082908153534,0.46610808931291103,0.012463325475711235,24.426569463685155,4.885313892737031,0.004770814348376007,1.4689942352843302
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,cross_attn.weighted_sum,60,0.7663779659196734,0.7481540087610483,0.8263608906418085,0.014307163375187393,45.98267795518041,9.196535591036081,0.008980991788121173,2.7653612571146975
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,ff.gelu,120,0.3988023866744091,0.3803800791501999,0.43788389302790165,0.010062133994860046,47.85628640092909,9.571257280185819,0.009346930937681464,2.8780385616406856
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,ff.linear1,120,1.0992507236854483,1.0799909941852093,1.3552838936448097,0.026770065137895222,131.9100868422538,26.38201736845076,0.025763688836377696,7.932966495160552
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,ff.linear2,120,0.9784276209150752,0.9576871525496244,1.051287166774273,0.013094054067810057,117.41131450980902,23.482262901961803,0.022931897365197074,7.06102199199461
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,model.final_norm,10,0.31266934238374233,0.2988460473716259,0.32956479117274284,0.009829066487978825,3.1266934238374233,0.6253386847674847,0.0006106823093432467,0.18803682694563917
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,prefill,1024,5,float16,cuda,model.output_head,5,1.088483352214098,1.0780389420688152,1.1056219227612019,0.009883165042764642,5.44241676107049,1.088483352214098,0.00106297202364658,0.32730256534440116
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,decode,10,5,float16,cuda,attn.apply_causal_mask,600,0.29501312024270493,0.27948501519858837,0.41049206629395485,0.014281761890259865,177.00787214562297,35.401574429124594,3.5401574429124594,6.9658505048177535
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,decode,10,5,float16,cuda,attn.cache_concat,600,0.33584941760636866,0.25206198915839195,0.596378929913044,0.05788839428041403,201.5096505638212,40.30193011276424,4.030193011276424,7.930077256399318
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,decode,10,5,float16,cuda,attn.k_proj,600,0.1792246305073301,0.17094286158680916,0.22729486227035522,0.0074255323364590614,107.53477830439806,21.506955660879612,2.150695566087961,4.23185240665964
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,decode,10,5,float16,cuda,attn.matmul_qk,600,0.24535255623050034,0.23145414888858795,0.308668939396739,0.009895729522212486,147.2115337383002,29.44230674766004,2.944230674766004,5.793265147904279
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,decode,10,5,float16,cuda,attn.out_projection,600,0.1559957345792403,0.14579109847545624,0.22022216580808163,0.00814143122480117,93.59744074754417,18.719488149508834,1.8719488149508834,3.68337166012903
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,decode,10,5,float16,cuda,attn.q_proj,600,0.18272169361201426,0.17331098206341267,0.30105398036539555,0.010411036300909362,109.63301616720855,21.92660323344171,2.192660323344171,4.314425069099544
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,decode,10,5,float16,cuda,attn.softmax,600,0.0933799318348368,0.08659111335873604,0.19689486362040043,0.00762440666249728,56.02795910090208,11.205591820180416,1.1205591820180416,2.204887175107359
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,decode,10,5,float16,cuda,attn.v_proj,600,0.17905415346225104,0.17222203314304352,0.2633901312947273,0.008254573849259875,107.43249207735062,21.486498415470123,2.1486498415470123,4.227827102261155
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,decode,10,5,float16,cuda,attn.weighted_sum,600,0.1442109300599744,0.13580708764493465,0.1870070118457079,0.008180205139276113,86.52655803598464,17.305311607196927,1.7305311607196927,3.4051088274720582
encoder_decoder,encoder_decoder,t5_base,768,12,12,64,12,3072,1,1024,1024,1024,decode,10,5,float16,cuda,block.norm1,600,0.1449589260543386,0.1353591214865446,0.3710370510816574,0.016128594421075778,86.97535563260317,17.395071126520634,1.7395071126520634,3.4227705106902726
