architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,batch_size,seq_len,encoder_seq_len,decoder_seq_len,phase,phase_tokens,timed_repeats,dtype,device,operation_key,count,avg_ms,min_ms,max_ms,std_ms,total_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.apply_causal_mask,120,0.29781618504785,0.28223684057593346,0.3518050070852041,0.012933509255255033,35.737942205742,7.1475884411484,0.05584053469647188,4.387898660388471
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.k_proj,240,0.1942696573678404,0.17830310389399529,0.22268597967922688,0.009499648172425426,46.6247177682817,9.32494355365634,0.07285112151294015,5.724575171638262
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.matmul_qk,240,0.24254604844221225,0.23257406428456306,0.28150202706456184,0.007002995115667272,58.21105162613094,11.642210325226188,0.09095476816582959,7.147143335216015
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.out_projection,240,0.19854628577983627,0.18902309238910675,0.22607785649597645,0.0049220093698828585,47.65110858716071,9.530221717432141,0.0744548571674386,5.850595267402775
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.q_proj,240,0.1888860744656995,0.1804789062589407,0.2295020967721939,0.008299016059052106,45.33265787176788,9.066531574353576,0.07083227792463731,5.565936270259554
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.softmax,240,0.1054039205579708,0.0887671485543251,0.16230298206210136,0.011529588575159656,25.296940933912992,5.0593881867825985,0.03952647020923905,3.1059542431631306
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.v_proj,240,0.19502374052535743,0.1794861163944006,0.22681406699120998,0.009377172958441503,46.80569772608578,9.361139545217156,0.07313390269700903,5.746795861062235
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,attn.weighted_sum,240,0.1605330927607914,0.15161489136517048,0.20137405954301357,0.005636198322503494,38.52794226258993,7.705588452517986,0.06019990978529677,4.7304544080431254
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,block.norm1,240,0.14793207907738784,0.13830186799168587,0.19625388085842133,0.007691646327213486,35.503698978573084,7.100739795714617,0.055474529654020444,4.359138315520757
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,block.norm2,240,0.15717460676872483,0.14908588491380215,0.20322995260357857,0.006472231096205919,37.72190562449396,7.544381124898791,0.05894047753827181,4.631489362317659
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,block.norm3,120,0.1516115095000714,0.14182203449308872,0.18895883113145828,0.00712147236973009,18.19338114000857,3.6386762280017138,0.02842715803126339,2.2337803411454984
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.k_proj,120,0.19214686665994427,0.17852592281997204,0.23465417325496674,0.011514195450363232,23.05762399919331,4.611524799838662,0.03602753749873955,2.831011278582954
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.matmul_qk,120,0.24652721282715598,0.23682997561991215,0.2883169800043106,0.007364307435908226,29.58326553925872,5.916653107851744,0.04622385240509175,3.632228472538452
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.out_projection,120,0.19645702365475395,0.18979120068252087,0.2305898815393448,0.004632136535187179,23.574842838570476,4.714968567714095,0.03683569193526637,2.8945153225305686
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.q_proj,120,0.18727999025334915,0.1811501570045948,0.22940593771636486,0.007842073031953634,22.473598830401897,4.4947197660803795,0.035114998172502965,2.759304764508362
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.softmax,120,0.0944496151835968,0.08860696107149124,0.12908712960779667,0.004585472327245492,11.333953822031617,2.2667907644063234,0.017709302846924402,1.391580984330062
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.v_proj,120,0.1927905948832631,0.17929403111338615,0.23858994245529175,0.010760286379539923,23.134871385991573,4.626974277198315,0.03614823654061183,2.840495700016602
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,cross_attn.weighted_sum,120,0.15774717127593854,0.15295809134840965,0.18790201283991337,0.003868324665626975,18.929660553112626,3.785932110622525,0.029577594614238478,2.3241806062707755
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,ff.gelu,240,0.1132517170238619,0.10009505786001682,0.14278292655944824,0.009577748278097348,27.180412085726857,5.436082417145371,0.042469393883948214,3.337206521101969
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,ff.linear1,240,0.3835051766751955,0.37506897933781147,0.42585283517837524,0.0057873287561350985,92.04124240204692,18.408248480409384,0.1438144412531983,11.300808589128641
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,ff.linear2,240,0.4163757529264937,0.4102368839085102,0.45199622400105,0.00390741264807188,99.93018070235848,19.986036140471697,0.15614090734743513,12.269411134863988
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,model.final_norm,10,0.15127526130527258,0.14697504229843616,0.15487801283597946,0.0022698705568100466,1.5127526130527258,0.30255052261054516,0.002363675957894884,0.18573551678212522
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,prefill,128,5,float16,cuda,model.output_head,5,1.2213078327476978,1.2176861055195332,1.226292923092842,0.002888307644342947,6.106539163738489,1.2213078327476978,0.00954146744334139,0.7497598731880183
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,attn.apply_causal_mask,1200,0.29715052087946486,0.2803490497171879,0.37465314380824566,0.010656471986163886,356.5806250553578,71.31612501107156,7.131612501107156,7.112468220923598
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,attn.cache_concat,1200,0.18940271615671614,0.17929403111338615,0.2577898558229208,0.007470059287553056,227.28325938805938,45.456651877611876,4.5456651877611876,4.533462689663929
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,attn.k_proj,1200,0.18309783656150103,0.1739179715514183,0.23721391335129738,0.007430668935390597,219.71740387380123,43.943480774760246,4.394348077476025,4.382551778840027
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,attn.matmul_qk,1200,0.2398525430665662,0.22828602232038975,0.30313292518258095,0.007574937234051361,287.8230516798794,57.564610335975885,5.7564610335975885,5.741008244641961
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,attn.out_projection,1200,0.17940737850343189,0.15609385445713997,0.23244600743055344,0.010424848459869044,215.28885420411825,43.05777084082365,4.305777084082365,4.294218547651394
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,attn.q_proj,1200,0.18604850435319045,0.178077956661582,0.2433259505778551,0.0067467891121671284,223.25820522382855,44.65164104476571,4.465164104476571,4.45317770551443
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,attn.softmax,1200,0.09581303398590535,0.08854386396706104,0.14387094415724277,0.005305559417271715,114.97564078308642,22.995128156617284,2.2995128156617284,2.2933399455538988
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,attn.v_proj,1200,0.1821848505642265,0.17372611910104752,0.23513403721153736,0.006680373996544892,218.6218206770718,43.72436413541436,4.372436413541436,4.360698935127875
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,attn.weighted_sum,1200,0.14601505109264204,0.13724714517593384,0.19510183483362198,0.007965471858887272,175.21806131117046,35.04361226223409,3.504361226223409,3.4949540307022278
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,block.norm1,1200,0.14865308864197382,0.13772700913250446,0.2111019566655159,0.008282664469520447,178.3837063703686,35.67674127407372,3.567674127407372,3.558096973139931
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,block.norm2,1200,0.1583258887209619,0.14713499695062637,0.2187499776482582,0.008121905381167475,189.9910664651543,37.99821329303086,3.799821329303086,3.789620993241032
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,block.norm3,1200,0.15060007688589394,0.14070305041968822,0.22419006563723087,0.006607922837456967,180.72009226307273,36.144018452614546,3.6144018452614546,3.604699253931526
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,cross_attn.k_proj,1200,0.2018562174635008,0.18178997561335564,0.24950201623141766,0.007187499332222492,242.22746095620096,48.44549219124019,4.844549219124019,4.831544389206585
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,cross_attn.matmul_qk,1200,0.24723613304862133,0.23382180370390415,0.2997731789946556,0.00898492508877381,296.6833596583456,59.336671931669116,5.933667193166912,5.917738707534197
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,cross_attn.out_projection,1200,0.17537203520381203,0.15465379692614079,0.2226869110018015,0.009386578085873041,210.44644224457443,42.089288448914886,4.2089288448914886,4.197630290312597
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,cross_attn.q_proj,1200,0.18872233476334563,0.18137390725314617,0.230749836191535,0.006578270969745871,226.46680171601474,45.29336034320295,4.529336034320295,4.5171773706137275
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,cross_attn.softmax,1200,0.0952228009312724,0.08652708493173122,0.13807904906570911,0.005358521878431167,114.26736111752689,22.853472223505378,2.2853472223505378,2.279212378718105
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,cross_attn.v_proj,1200,0.19125589227769524,0.1781419850885868,0.2395820338279009,0.010066821541332456,229.5070707332343,45.90141414664686,4.590141414664686,4.577819523463944
encoder_decoder,encoder_decoder,t5_large,1024,16,16,64,24,4096,1,128,128,128,decode,10,5,float16,cuda,cross_attn.weighted_sum,1200,0.1578341166411216,0.1501420047134161,0.2158700954169035,0.007437384594663948,189.40093996934593,37.880187993869185,3.7880187993869185,3.7778501463333787
