architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,batch_size,seq_len,encoder_seq_len,decoder_seq_len,phase,phase_tokens,timed_repeats,dtype,device,operation_key,count,avg_ms,min_ms,max_ms,std_ms,total_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
encoder_decoder,bart,bart_large,1024,16,16,64,12,4096,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.apply_causal_mask,60,2.9563265154138207,2.6410878635942936,3.499221056699753,0.27074929164112244,177.37959092482924,35.47591818496585,0.03464445135250571,9.272513163544021
encoder_decoder,bart,bart_large,1024,16,16,64,12,4096,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.k_proj,120,0.5645005866729965,0.5093880463391542,0.6600802298635244,0.043121916709410776,67.74007040075958,13.548014080151916,0.013230482500148355,3.5411102890446386
encoder_decoder,bart,bart_large,1024,16,16,64,12,4096,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.matmul_qk,120,2.6733137162712715,2.416793955489993,3.2208459451794624,0.3309256495353104,320.79764595255256,64.15952919051051,0.06265579022510792,16.769687986198864
encoder_decoder,bart,bart_large,1024,16,16,64,12,4096,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.out_projection,120,0.5626834579743445,0.43133809231221676,0.6527521181851625,0.04185161768018424,67.52201495692134,13.504402991384268,0.013187893546273699,3.5297114468056274
encoder_decoder,bart,bart_large,1024,16,16,64,12,4096,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.q_proj,120,0.5564654342985401,0.48714783042669296,0.6553749553859234,0.04620055788372969,66.77585211582482,13.355170423164964,0.013042158616372035,3.4907058051185467
encoder_decoder,bart,bart_large,1024,16,16,64,12,4096,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.softmax,120,1.4299540547654033,1.1031311005353928,1.982671907171607,0.2554948404018801,171.5944865718484,34.31889731436968,0.03351454815856414,8.970096994999446
encoder_decoder,bart,bart_large,1024,16,16,64,12,4096,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.v_proj,120,0.5609165392039964,0.5011640023440123,0.6842410657554865,0.04346282172468832,67.30998470447958,13.461996940895915,0.013146481387593667,3.5186275712786568
encoder_decoder,bart,bart_large,1024,16,16,64,12,4096,1,1024,1024,1024,prefill,1024,5,float16,cuda,attn.weighted_sum,120,0.8043509519969424,0.6471199449151754,0.9428381454199553,0.07919198069090966,96.52211423963308,19.304422847926617,0.018851975437428337,5.045690827189842
encoder_decoder,bart,bart_large,1024,16,16,64,12,4096,1,1024,1024,1024,prefill,1024,5,float16,cuda,block.norm1,120,0.3035604856753101,0.27344701811671257,0.3790808841586113,0.02257755929785442,36.42725828103721,7.285451656207442,0.00711469888301508,1.9042339096715934
encoder_decoder,bart,bart_large,1024,16,16,64,12,4096,1,1024,1024,1024,prefill,1024,5,float16,cuda,block.norm2,120,0.32451192382723093,0.2883588895201683,0.3856730181723833,0.02538693610012905,38.94143085926771,7.788286171853542,0.007605748214700725,2.0356622110083764
encoder_decoder,bart,bart_large,1024,16,16,64,12,4096,1,1024,1024,1024,prefill,1024,5,float16,cuda,block.norm3,60,0.3038222591082255,0.2797509077936411,0.361128943040967,0.01981200034875501,18.22933554649353,3.645867109298706,0.0035604170989245176,0.9529380067696472
encoder_decoder,bart,bart_large,1024,16,16,64,12,4096,1,1024,1024,1024,prefill,1024,5,float16,cuda,cross_attn.k_proj,60,0.5571675719693303,0.5058678798377514,0.6935850251466036,0.04164176392376119,33.43005431815982,6.686010863631964,0.00652930748401559,1.7475551561875773
