architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,batch_size,seq_len,encoder_seq_len,decoder_seq_len,phase,phase_tokens,timed_repeats,dtype,device,operation_key,count,avg_ms,min_ms,max_ms,std_ms,total_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,attn.apply_causal_mask,160,0.8742282094317488,0.8435708004981279,1.1232791002839804,0.036406584402468224,139.8765135090798,27.975302701815963,0.1092785261789686,6.937142558633061
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,attn.k_proj,160,0.7846703272662126,0.7656530942767859,1.0519200004637241,0.03809894417706835,125.54725236259401,25.1094504725188,0.09808379090827657,6.226486245866149
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,attn.matmul_qk,160,0.5742487133829854,0.5612070672214031,0.614966033026576,0.009982416099997686,91.87979414127767,18.375958828255534,0.07178108917287318,4.556756629300225
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,attn.out_projection,160,0.8133769719279371,0.7923399098217487,1.0996630880981684,0.034550678845772884,130.14031550846994,26.028063101693988,0.10167212149099214,6.454278124748494
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,attn.q_proj,160,0.7868666667491198,0.7649480830878019,1.0105131659656763,0.0300827280750888,125.89866667985916,25.179733335971832,0.09835833334363997,6.243914555700701
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,attn.softmax,160,0.404081771557685,0.3883461467921734,0.7213649805635214,0.03655996752981913,64.6530834492296,12.93061668984592,0.050510221444710623,3.206454360998864
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,attn.v_proj,160,0.7848579436540604,0.7621969562023878,1.0228329338133335,0.033295479942802485,125.57727098464966,25.11545419692993,0.09810724295675755,6.227975012317282
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,attn.weighted_sum,160,0.3822210608632304,0.3699460066854954,0.480409013107419,0.014832589167368782,61.15536973811686,12.231073947623372,0.0477776326079038,3.032986077907153
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,block.norm1,160,0.29259080765768886,0.27366005815565586,0.37628295831382275,0.01337458257455861,46.81452922523022,9.362905845046043,0.03657385095721111,2.3217554892060894
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,block.norm2,160,0.3096822358202189,0.2930830232799053,0.3789379261434078,0.012811294816799504,49.54915773123503,9.909831546247005,0.038710279477527365,2.45737874228228
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,ff.gelu,160,0.3537661919835955,0.3179148770868778,0.6105189677327871,0.028415621861315646,56.60259071737528,11.320518143475056,0.044220773997949436,2.8071920806698114
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,ff.linear1,160,2.2628918843111023,2.2256949450820684,2.5222348049283028,0.04076412558185839,362.0627014897764,72.41254029795527,0.2828614855388878,17.956413928170612
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,ff.linear2,160,3.877984707651194,3.7404890172183514,4.255969077348709,0.11419521222220079,620.4775532241911,124.09551064483821,0.4847480884563993,30.77243729604855
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,model.final_norm,5,0.30546095222234726,0.29791612178087234,0.3127309028059244,0.004702890954740273,1.5273047611117363,0.30546095222234726,0.001193206844618544,0.07574631789505795
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,prefill,256,5,float16,cuda,model.output_head,5,2.915963437408209,2.9126929584890604,2.9215889517217875,0.003182671118325363,14.579817187041044,2.915963437408209,0.011390482177375816,0.7230825802556677
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,decode,10,5,float16,cuda,attn.apply_causal_mask,1600,0.3977715548535343,0.29647606424987316,0.6114800926297903,0.05696416303048208,636.4344877656549,127.28689755313098,12.728689755313098,7.172512433877928
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,decode,10,5,float16,cuda,attn.cache_concat,1600,0.31175588941550814,0.2438039518892765,0.4601541440933943,0.036093361275498566,498.809423064813,99.7618846129626,9.97618846129626,5.621500496662616
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,decode,10,5,float16,cuda,attn.k_proj,1600,0.4010418899997603,0.2454998902976513,0.5985829047858715,0.05192216200464991,641.6670239996165,128.3334047999233,12.83334047999233,7.231482260184112
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,decode,10,5,float16,cuda,attn.matmul_qk,1600,0.33786226049414836,0.25244406424462795,0.5534959491342306,0.048900246936661326,540.5796167906374,108.11592335812747,10.811592335812747,6.092243738305237
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,decode,10,5,float16,cuda,attn.out_projection,1600,0.4100289515918121,0.2815001644194126,0.5505841691046953,0.05154453427932826,656.0463225468993,131.20926450937986,13.120926450937986,7.393534599589712
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,decode,10,5,float16,cuda,attn.q_proj,1600,0.3995920272427611,0.25775586254894733,0.5790321156382561,0.051012930490914,639.3472435884178,127.86944871768355,12.786944871768355,7.205338714912701
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,decode,10,5,float16,cuda,attn.softmax,1600,0.13135464643710293,0.09628711268305779,0.26037986390292645,0.019866225575713842,210.1674342993647,42.03348685987294,4.203348685987294,2.3685525606894426
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,decode,10,5,float16,cuda,attn.v_proj,1600,0.40149240448954515,0.2445080317556858,0.6007598713040352,0.05156487067394697,642.3878471832722,128.47756943665445,12.847756943665445,7.23960581939843
decoder,decoder,gpt3_2p7b,2560,32,32,80,32,10240,1,256,,256,decode,10,5,float16,cuda,attn.weighted_sum,1600,0.20077578912605532,0.14262204058468342,0.3451160155236721,0.030795570724690094,321.2412626016885,64.2482525203377,6.42482525203377,3.620336412588727
