architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,batch_size,seq_len,encoder_seq_len,decoder_seq_len,phase,phase_tokens,timed_repeats,dtype,device,operation_key,count,avg_ms,min_ms,max_ms,std_ms,total_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
decoder,decoder,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.apply_causal_mask,160,3.0613819224527106,3.0228798277676105,3.2414058223366737,0.03922839847689558,489.8211075924337,97.96422151848674,0.0956681850766472,8.151000890249904
decoder,decoder,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.k_proj,160,2.0507460401859134,2.003435045480728,2.3136718664318323,0.05406087429121612,328.11936642974615,65.62387328594923,0.0640858137558098,5.460159242672883
decoder,decoder,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.matmul_qk,160,2.2274781673331745,2.1970970556139946,2.402437850832939,0.04272711973102803,356.3965067733079,71.27930135466158,0.0696086927291617,5.930712660117431
decoder,decoder,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.out_projection,160,2.07329559198115,2.0264429040253162,2.467398066073656,0.08359169291781662,331.72729471698403,66.3454589433968,0.06479048724941094,5.520197951142962
decoder,decoder,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.q_proj,160,2.0579799471306615,2.0142511930316687,2.3511762265115976,0.0703131184224623,329.27679154090583,65.85535830818117,0.06431187334783317,5.47941968891586
decoder,decoder,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.softmax,160,1.5218753105727956,1.5020961873233318,1.6987670678645372,0.03760549691600166,243.5000496916473,48.70000993832946,0.04755860345539986,4.05202856930368
decoder,decoder,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.v_proj,160,2.050616207998246,2.0178668200969696,2.2300889249891043,0.04748717285655648,328.09859327971935,65.61971865594387,0.06408175649994519,5.459813561440005
decoder,decoder,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,attn.weighted_sum,160,0.8675135439261794,0.839160056784749,1.0579731315374374,0.038330323127321396,138.8021670281887,27.76043340563774,0.027109798247693107,2.309775078040876
decoder,decoder,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,block.norm1,160,1.0307498843758367,0.9869982022792101,1.2220668140798807,0.045193902251245956,164.91998150013387,32.983996300026774,0.0322109338867449,2.744395648106925
decoder,decoder,llama_7b,4096,32,32,128,32,11008,1,1024,,1024,prefill,1024,5,float16,cuda,block.norm2,160,1.0405891822301783,0.8927588351070881,1.2175561860203743,0.04240042771567828,166.49426915682852,33.298853831365705,0.03251841194469307,2.770593008515298
